Article ID,GOLD: V: Zuweisende Partei,GOLD: V: Verantwortungssubjekt,GOLD: V: Modi Verantwortungszuweisung,GOLD: V: Zeitliche Dimension,GOLD: V: ZP_Politik,GOLD: V: ZP_Wirtschaft,GOLD: V: ZP_Wissenschaft/Bildung,GOLD: V: ZP_Gesellschaft/Öffentlichkeit,GOLD: V: ZP_Individuum/en,GOLD: V: ZP_Medien/Presse,GOLD: V: ZP_Kultur,GOLD: V: VS_Politik,GOLD: V: VS_Wirtschaft,GOLD: V: VS_Rechtsorgane,GOLD: V: VS_Wissenschaft/Bildung,GOLD: V: VS_Gesellschaft/Öffentlichkeit,GOLD: V: VS_Individuum/en,GOLD: V: VS_Medien/Presse,GOLD: V: MVZ_Fremdzuschreibung,GOLD: V: MVZ_Selbstzuschreibung,GOLD: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,GOLD: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,GOLD: V: ZD_Prospektive Verantwortung,GOLD: V: ZD_Retrospektive Verantwortung,PRED: V: Zuweisende Partei,PRED: V: Verantwortungssubjekt,PRED: V: Modi Verantwortungszuweisung,PRED: V: Zeitliche Dimension,PRED: V: ZP_Politik,PRED: V: ZP_Wirtschaft,PRED: V: ZP_Wissenschaft/Bildung,PRED: V: ZP_Gesellschaft/Öffentlichkeit,PRED: V: ZP_Individuum/en,PRED: V: ZP_Medien/Presse,PRED: V: ZP_Kultur,PRED: V: VS_Politik,PRED: V: VS_Wirtschaft,PRED: V: VS_Rechtsorgane,PRED: V: VS_Wissenschaft/Bildung,PRED: V: VS_Gesellschaft/Öffentlichkeit,PRED: V: VS_Individuum/en,PRED: V: VS_Medien/Presse,PRED: V: MVZ_Fremdzuschreibung,PRED: V: MVZ_Selbstzuschreibung,PRED: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,PRED: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,PRED: V: ZD_Prospektive Verantwortung,PRED: V: ZD_Retrospektive Verantwortung,AVG DIFF: V: Zuweisende Partei,AVG DIFF: V: Verantwortungssubjekt,AVG DIFF: V: Modi Verantwortungszuweisung,AVG DIFF: V: Zeitliche Dimension,AVG DIFF: V: ZP_Politik,AVG DIFF: V: ZP_Wirtschaft,AVG DIFF: V: ZP_Wissenschaft/Bildung,AVG DIFF: V: ZP_Gesellschaft/Öffentlichkeit,AVG DIFF: V: ZP_Individuum/en,AVG DIFF: V: ZP_Medien/Presse,AVG DIFF: V: ZP_Kultur,AVG DIFF: V: VS_Politik,AVG DIFF: V: VS_Wirtschaft,AVG DIFF: V: VS_Rechtsorgane,AVG DIFF: V: VS_Wissenschaft/Bildung,AVG DIFF: V: VS_Gesellschaft/Öffentlichkeit,AVG DIFF: V: VS_Individuum/en,AVG DIFF: V: VS_Medien/Presse,AVG DIFF: V: MVZ_Fremdzuschreibung,AVG DIFF: V: MVZ_Selbstzuschreibung,AVG DIFF: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,AVG DIFF: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,AVG DIFF: V: ZD_Prospektive Verantwortung,AVG DIFF: V: ZD_Retrospektive Verantwortung,Average difference per article
SN_20150912110031136500056,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0.9993,0.9982,0.9992,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732,0.0,0.0,0.0,0.0,0.0,0.9774,0.0,0.0,0.0,0.9608,0.0,0.0007,0.0018,0.0008,0.0024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9732,0.0,1.0,0.0,0.0,0.0,0.0226,1.0,0.0,0.0,0.0392,1.0,0.2934
VN_201802240AED5AC3D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WZ_20180609031309193220091,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0.9998,0.9994,0.9997,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902,0.0,0.0,0.0,0.0,0.0,0.9879,0.0,0.0,0.0,0.988,0.0,0.0002,0.0006,0.0003,0.0009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,1.0,1.0,0.0,0.0121,1.0,0.0,0.0,0.012,1.0,0.2098
KURIER_201609091920420072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.0088,0.0255,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0008,0.0,0.028,0.0088,0.0255,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0008,0.0,0.0037
WZ_20181003_5098459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.9998,0.0,0.0,0.0,0.0,0.0,0.9997,0.0002,0.0,0.0,0.9999,0.0,1.0,1.0,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.9998,0.0,0.0,0.0,0.0,0.0,0.9997,0.0002,0.0,0.0,0.9999,0.0,0.2917
STANDARD_200107071907170162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0019,0.0035,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0008,0.0,0.005,0.0019,0.0035,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0008,0.0,0.0006
STANDARD_20161109194007308140095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0009,0.0018,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0005,0.0,0.0023,0.0009,0.0018,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0005,0.0,0.0004
KRONE_20181023142940120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.0896,0.1984,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0032,0.0,0.272,0.0896,0.1984,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0032,0.0,0.0269
WZ_20181201_5133365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0.0459,0.0941,0.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0232,0.0,0.1154,0.0459,0.0941,0.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0232,0.0,0.0145
WIBLATT_200804170205030184,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0184,0.0051,0.0142,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0002,0.0,0.9816,0.9949,0.9858,0.9951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9972,0.0,0.0,0.0,0.0,0.0,0.9996,0.0,0.0,0.0,0.9998,0.0,0.3314
WIENERIN_20170126222697D75E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0003,0.0005,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0006,0.0003,0.0005,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001
VN_20121215232708007760147,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9731,0.9425,0.9732,0.9307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756,0.0,0.0,0.0,0.0,0.0,0.7712,0.0,0.0,0.0,0.6577,0.0,0.0269,0.0575,0.0268,0.0693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244,0.0,0.0,0.0,0.0,0.0,0.7712,1.0,0.0,0.0,0.6577,1.0,0.1972
KRONE_201412191716410139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0.0009,0.0021,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0035,0.0009,0.0021,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0003
TT_201605016250DBF067,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.5885,0.3928,0.5317,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.1026,0.0,0.0,0.0,0.3477,0.0,0.4115,0.6072,0.4683,0.6803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,0.0,0.1026,1.0,0.0,0.0,0.6523,0.0,0.248
STANDARD_20150909194002257560093,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0.998,0.9952,0.9976,0.9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.0,0.0,0.0,0.0,0.0,0.7877,0.0,0.0,0.0,0.802,0.0,0.002,0.0048,0.0024,0.0074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.895,0.0,1.0,1.0,0.0,0.0,0.2123,1.0,0.0,0.0,0.198,0.0,0.2217
STANDARD_20130522194002017620108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9881,0.9728,0.987,0.9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434,0.0,0.0,0.0,0.0,0.0,0.3194,0.0,0.0,0.0,0.6138,0.0,0.9881,0.9728,0.987,0.9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434,0.0,0.0,0.0,0.0,0.0,0.3194,0.0,0.0,0.0,0.6138,0.0,0.2161
STANDARD_201008111925100054,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0065,0.003,0.0053,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0022,0.0,0.9935,0.997,0.9947,0.9977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,1.0,0.0,0.0,0.0,0.0003,1.0,0.0,0.0,0.0022,1.0,0.3327
SN_201003132325000157,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.09,0.0297,0.061,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.009,0.0,0.91,0.9703,0.939,0.9772,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0014,0.0,0.0,1.0,0.0,0.0,0.9985,0.0,0.0,0.0,0.991,0.0,0.4078
PRESSE_201410281915260106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9536,0.8861,0.9471,0.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.5222,0.0,0.9536,0.8861,0.9471,0.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.5222,0.0,0.2081
PRESSE_201704291915140121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199,0.0552,0.0848,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0205,0.0,0.1199,0.0552,0.0848,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0205,0.0,0.0137
PRESSE_1999020603430016,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25
STANDARD_19911221050632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.0059,0.0101,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0019,0.0,0.0152,0.0059,0.0101,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0019,0.0,0.0017
SN_20150710013128181990083,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.9999,0.9998,0.9999,0.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984,0.0,0.0,0.0,0.0,0.0,0.9964,0.0001,0.0,0.0,0.997,0.0,0.0001,0.0002,0.0001,0.0003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9984,0.0,0.0,1.0,0.0,0.0,0.0036,0.0001,0.0,0.0,0.003,0.0,0.1252
TTKOMP_20160719020245298030064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9979,0.996,0.998,0.9947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025,0.0,0.0,0.0,0.0,0.0,0.9378,0.0,0.0,0.0,0.9293,0.0,0.9979,0.996,0.998,0.9947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025,0.0,0.0,0.0,0.0,0.0,0.9378,0.0,0.0,0.0,0.9293,0.0,0.2773
KURIER_201212131716140054,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.057,0.0182,0.0487,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.005,0.0,0.943,0.0182,0.9513,0.9858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.9989,0.0,0.0,0.0,0.995,0.0,0.2455
PRESSE_201306111915210063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.9995,0.9997,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.9946,0.0001,0.0,0.0,0.9998,0.0,0.9998,0.9995,0.9997,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.9946,0.0001,0.0,0.0,0.9998,0.0,0.2878
TT_20170825F693694D0D,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.9999,1.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.9983,0.0,0.0,0.0,0.9989,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0011,0.0,0.1251
MWVOLL_20170112_7821144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5009,0.332,0.5272,0.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.1536,0.0,0.5009,0.332,0.5272,0.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.1536,0.0,0.0753
WIENERIN_20161124C7FD632CA1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.8911,0.7513,0.8561,0.6822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.1209,0.0,0.1089,0.2487,0.1439,0.3178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2696,0.0,0.0,1.0,0.0,0.0,0.115,1.0,0.0,0.0,0.8791,0.0,0.2118
KURIER_201706210401190224,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.107,0.044,0.0821,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0039,0.0,0.893,0.956,0.9179,0.9699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,1.0,0.0,0.0,0.0016,1.0,0.0,0.0,0.9961,0.0,0.3223
STANDARD_20181027194502239080115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0069,0.017,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0016,0.0,0.0225,0.0069,0.017,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0016,0.0,0.0023
KRONE_20171014219271554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8808,0.7487,0.863,0.6696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.2139,0.0,0.0,0.0,0.2798,0.0,0.8808,0.7487,0.863,0.6696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.2139,0.0,0.0,0.0,0.2798,0.0,0.1529
VN_20160718233308157760116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8677,0.6926,0.8474,0.6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.3754,0.0,0.8677,0.6926,0.8474,0.6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.3754,0.0,0.1569
STANDARD_20160504194003235260116,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.4364,0.2333,0.3471,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.0186,0.0,0.0,0.0,0.0483,0.0,0.5636,0.7667,0.6529,0.8398,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0501,0.0,1.0,1.0,0.0,0.0,0.0186,1.0,0.0,0.0,0.9517,0.0,0.3685
NVT_200108010500550020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402,0.0119,0.0261,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0038,0.0,0.0402,0.0119,0.0261,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0038,0.0,0.0039
KURIER_201705121920390061,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0027,0.001,0.0018,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0002,0.0,0.9973,0.999,0.9982,0.9993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.0,0.0,0.0,0.0,0.0,0.0003,1.0,0.0,0.0,0.9998,0.0,0.3331
KRONE_20170507107200378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2862,0.1494,0.2433,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0292,0.0,0.2862,0.1494,0.2433,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0292,0.0,0.035
MWVOLL_20170914_8820361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8264,0.6544,0.8364,0.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895,0.0,0.0,0.0,0.0,0.0,0.0761,0.0,0.0,0.0,0.2817,0.0,0.8264,0.6544,0.8364,0.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895,0.0,0.0,0.0,0.0,0.0,0.0761,0.0,0.0,0.0,0.2817,0.0,0.1432
KLEINE_20170827041003215460321,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.9999,0.9998,0.9999,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,0.0,0.9981,0.0,0.0001,0.0002,0.0001,0.0002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0019,0.0,0.0419
PRESSE_201603250400150004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.9959,0.0001,0.0,0.0,0.999,0.0,1.0,1.0,1.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.9959,0.0001,0.0,0.0,0.999,0.0,0.2914
SN_200005202042540315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0002,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0004,0.0002,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001
PRESSE_201607301915130110,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9455,0.8881,0.9439,0.8526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999,0.0,0.0,0.0,0.0,0.0,0.5988,0.0,0.0,0.0,0.7296,0.0,0.0545,0.1119,0.0561,0.1474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0999,0.0,1.0,0.0,0.0,0.0,0.5988,1.0,0.0,0.0,0.2704,0.0,0.1808
KLEINE_20161028041003014480122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9565,0.8734,0.9417,0.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3743,0.0,0.0,0.0,0.0,0.0,0.2839,0.0,0.0,0.0,0.3013,0.0,0.9565,0.8734,0.9417,0.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3743,0.0,0.0,0.0,0.0,0.0,0.2839,0.0,0.0,0.0,0.3013,0.0,0.1903
STANDARD_200611181922050155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDIANET_201404259B6F8F2B7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0013,0.0026,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0047,0.0013,0.0026,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0004
