Article ID;GOLD: V: Zuweisende Partei;GOLD: V: Verantwortungssubjekt;GOLD: V: Modi Verantwortungszuweisung;GOLD: V: Zeitliche Dimension;GOLD: V: ZP_Politik;GOLD: V: ZP_Wirtschaft;GOLD: V: ZP_Wissenschaft/Bildung;GOLD: V: ZP_Gesellschaft/Öffentlichkeit;GOLD: V: ZP_Individuum/en;GOLD: V: ZP_Medien/Presse;GOLD: V: ZP_Kultur;GOLD: V: VS_Politik;GOLD: V: VS_Wirtschaft;GOLD: V: VS_Rechtsorgane;GOLD: V: VS_Wissenschaft/Bildung;GOLD: V: VS_Gesellschaft/Öffentlichkeit;GOLD: V: VS_Individuum/en;GOLD: V: VS_Medien/Presse;GOLD: V: MVZ_Fremdzuschreibung;GOLD: V: MVZ_Selbstzuschreibung;GOLD: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;GOLD: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;GOLD: V: ZD_Prospektive Verantwortung;GOLD: V: ZD_Retrospektive Verantwortung;PRED: V: Zuweisende Partei;PRED: V: Verantwortungssubjekt;PRED: V: Modi Verantwortungszuweisung;PRED: V: Zeitliche Dimension;PRED: V: ZP_Politik;PRED: V: ZP_Wirtschaft;PRED: V: ZP_Wissenschaft/Bildung;PRED: V: ZP_Gesellschaft/Öffentlichkeit;PRED: V: ZP_Individuum/en;PRED: V: ZP_Medien/Presse;PRED: V: ZP_Kultur;PRED: V: VS_Politik;PRED: V: VS_Wirtschaft;PRED: V: VS_Rechtsorgane;PRED: V: VS_Wissenschaft/Bildung;PRED: V: VS_Gesellschaft/Öffentlichkeit;PRED: V: VS_Individuum/en;PRED: V: VS_Medien/Presse;PRED: V: MVZ_Fremdzuschreibung;PRED: V: MVZ_Selbstzuschreibung;PRED: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;PRED: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;PRED: V: ZD_Prospektive Verantwortung;PRED: V: ZD_Retrospektive Verantwortung;AVG DIFF: V: Zuweisende Partei;AVG DIFF: V: Verantwortungssubjekt;AVG DIFF: V: Modi Verantwortungszuweisung;AVG DIFF: V: Zeitliche Dimension;AVG DIFF: V: ZP_Politik;AVG DIFF: V: ZP_Wirtschaft;AVG DIFF: V: ZP_Wissenschaft/Bildung;AVG DIFF: V: ZP_Gesellschaft/Öffentlichkeit;AVG DIFF: V: ZP_Individuum/en;AVG DIFF: V: ZP_Medien/Presse;AVG DIFF: V: ZP_Kultur;AVG DIFF: V: VS_Politik;AVG DIFF: V: VS_Wirtschaft;AVG DIFF: V: VS_Rechtsorgane;AVG DIFF: V: VS_Wissenschaft/Bildung;AVG DIFF: V: VS_Gesellschaft/Öffentlichkeit;AVG DIFF: V: VS_Individuum/en;AVG DIFF: V: VS_Medien/Presse;AVG DIFF: V: MVZ_Fremdzuschreibung;AVG DIFF: V: MVZ_Selbstzuschreibung;AVG DIFF: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;AVG DIFF: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;AVG DIFF: V: ZD_Prospektive Verantwortung;AVG DIFF: V: ZD_Retrospektive Verantwortung;Average difference per article
KRONE_20161030176580104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.147;0.0606;0.0987;0.0444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0377;0.0;0.0;0.0;0.0;0.0;0.0284;0.0;0.0;0.0;0.0207;0.0;0.147;0.0606;0.0987;0.0444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0377;0.0;0.0;0.0;0.0;0.0;0.0284;0.0;0.0;0.0;0.0207;0.0;0.0182
HOR_20160415965951E8CD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0582;0.0276;0.0457;0.0187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.0035;0.0;0.0;0.0;0.0091;0.0;0.0582;0.0276;0.0457;0.0187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.0035;0.0;0.0;0.0;0.0091;0.0;0.007
MEDIANET_20160520329B003D38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5564;0.2733;0.4497;0.203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0764;0.0;0.0;0.0;0.0;0.0;0.0356;0.0;0.0;0.0;0.0699;0.0;0.5564;0.2733;0.4497;0.203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0764;0.0;0.0;0.0;0.0;0.0;0.0356;0.0;0.0;0.0;0.0699;0.0;0.0693
PRESSE_201708250400130056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024;0.0099;0.0188;0.0082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;0.0071;0.0;0.0;0.0;0.0052;0.0;0.024;0.0099;0.0188;0.0082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;0.0071;0.0;0.0;0.0;0.0052;0.0;0.0034
TT_20180429EA1BDEB143;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0.9976;0.9932;0.9954;0.9837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7702;0.0;0.0;0.0;0.0;0.0;0.8002;0.0;0.0;0.0;0.969;0.0;0.0024;0.0068;0.0046;0.0163;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2298;0.0;0.0;1.0;0.0;0.0;0.1998;1.0;0.0;0.0;0.031;1.0;0.1871
STANDARD_20180505194503285970092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.9999;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9995;0.0;0.0;0.0;0.0;0.0;0.9992;0.0002;0.0;0.0;0.9996;0.0;1.0;1.0;1.0;0.9999;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9995;0.0;0.0;0.0;0.0;0.0;0.9992;0.0002;0.0;0.0;0.9996;0.0;0.2916
STANDARD_20160507194005312160081;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9998;0.0;0.0;0.0;0.0;0.0;0.9997;0.0002;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;1.0;0.0;0.0001;0.0002;0.0;0.0;1.0;1.0;0.0;0.0003;0.9998;0.0;0.0;0.0001;1.0;0.2084
WZ_20130731031312148090058;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0.9074;0.7862;0.9064;0.7637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6705;0.0;0.0;0.0;0.0;0.0;0.4512;0.0;0.0;0.0;0.1669;0.0;0.0926;0.2138;0.0936;0.2363;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.3295;0.0;0.0;0.0;0.0;0.0;0.5488;0.0;0.0;0.0;0.8331;0.0;0.1812
KURIER_201706101920400064;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0.998;0.9954;0.9978;0.9927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9042;0.0;0.0;0.0;0.0;0.0;0.8016;0.0;0.0;0.0;0.8206;0.0;0.002;0.0046;0.0022;0.0073;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0958;0.0;0.0;0.0;0.0;1.0;0.1984;0.0;0.0;0.0;0.1794;1.0;0.1871
KURIER_201708021920320126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9993;0.0;0.0;0.0;0.0;0.0;0.9974;0.0;0.0;0.0;0.9995;0.0;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9993;0.0;0.0;0.0;0.0;0.0;0.9974;0.0;0.0;0.0;0.9995;0.0;0.2915
WZ_20111223031310295860064;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.9981;0.9948;0.9975;0.9932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9383;0.0;0.0;0.0;0.0;0.0;0.9495;0.0;0.0;0.0;0.9311;0.0;0.0019;0.0052;0.0025;0.0068;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.9383;0.0;1.0;0.0;0.0;0.0;0.0505;0.0;0.0;0.0;0.0689;0.0;0.1281
WZ_20180116031310640080065;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9999;0.0;0.0;0.0;0.0;0.0;0.9996;0.0001;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.9999;0.0;0.0;0.0;1.0;0.0;0.0001;0.0001;0.0;0.0;0.0;0.0;0.0;0.0004;0.9999;0.0;0.0;0.0001;0.0;0.125
HOR_20171027BD8378B6BF;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0.0343;0.0132;0.0242;0.0094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012;0.0;0.0;0.0;0.0;0.0;0.0011;0.0;0.0;0.0;0.0074;0.0;0.9657;0.9868;0.9758;0.9906;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.9988;0.0;0.0;0.0;0.0;0.0;0.9989;0.0;0.0;0.0;0.9926;0.0;0.3712
MWVOLL_20180621_9948695;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0.9993;0.9985;0.9994;0.9982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9725;0.0;0.0;0.0;0.0;0.0;0.9674;0.0;0.0;0.0;0.99;0.0;0.0007;0.0015;0.0006;0.0018;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.9725;0.0;0.0;0.0;0.0;0.0;0.0326;0.0;0.0;0.0;0.01;0.0;0.1258
KURIER_201605090401000029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STANDARD_20171102194502538810063;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0.053;0.0294;0.0466;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.0;0.0;0.0082;0.0;0.947;0.9706;0.9534;0.981;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.994;0.0;0.0;0.0;0.0;0.0;0.997;0.0;0.0;0.0;0.9918;1.0;0.4098
TT_201803290E1143FE33;1;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9996;0.0;0.0;0.0;0.0;0.0;0.9994;0.0001;0.0;0.0;0.9998;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0004;0.0;0.0;1.0;0.0;0.0;0.0006;0.0001;0.0;0.0;0.0002;1.0;0.2084
KRONE_20180113665350016;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0.9994;0.9985;0.9994;0.9981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9837;0.0;0.0;0.0;0.0;0.0;0.9819;0.0;0.0;0.0;0.9565;0.0;0.0006;0.0015;0.0006;0.0019;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0163;0.0;0.0;0.0;0.0;0.0;0.9819;1.0;1.0;0.0;0.0435;0.0;0.2103
SN_20140811003124166830012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9998;0.9996;0.9998;0.9994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9977;0.0;0.0;0.0;0.0;0.0;0.9938;0.0001;0.0;0.0;0.9957;0.0;0.9998;0.9996;0.9998;0.9994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9977;0.0;0.0;0.0;0.0;0.0;0.9938;0.0001;0.0;0.0;0.9957;0.0;0.2911
PRESSE_201610011915210114;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0.9794;0.9605;0.9818;0.9497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.681;0.0;0.0;0.0;0.0;0.0;0.6918;0.0;0.0;0.0;0.8533;0.0;0.0206;0.0395;0.0182;0.0503;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.319;0.0;0.0;0.0;0.0;0.0;0.6918;1.0;0.0;0.0;0.1467;0.0;0.1369
WZ_20140214031311088700075;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0.9982;0.9959;0.998;0.9936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9131;0.0;0.0;0.0;0.0;0.0;0.8258;0.0;0.0;0.0;0.8255;0.0;0.0018;0.0041;0.002;0.0064;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0869;0.0;0.0;1.0;0.0;0.0;0.1742;1.0;0.0;0.0;0.1745;0.0;0.1854
KURIER_201701051920400069;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9995;0.0;0.0;0.0;0.0;0.0;0.9992;0.0001;0.0;0.0;0.9997;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;1.0;0.0;0.0;0.0;0.0;0.9999;0.0005;0.0;0.0;1.0;0.0;1.0;0.0008;0.0001;1.0;0.0;0.0003;0.0;0.2084
MWVOLL_20151221_6271834;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.9896;0.9787;0.9902;0.9728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7223;0.0;0.0;0.0;0.0;0.0;0.5524;0.0;0.0;0.0;0.8545;0.0;0.0104;0.0213;0.0098;0.0272;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7223;0.0;0.0;0.0;1.0;0.0;0.4476;0.0;0.0;0.0;0.8545;1.0;0.2122
OOEN_20180502014504039450045;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0.9999;0.9997;0.9999;0.9995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9949;0.0;0.0;0.0;0.0;0.0;0.9952;0.0;0.0;0.0;0.996;0.0;0.0001;0.0003;0.0001;0.0005;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.9949;0.0;0.0;0.0;0.0;0.0;0.0048;0.0;0.0;0.0;0.004;0.0;0.1252
STANDARD_20180217194503792870144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9694;0.9248;0.9595;0.9072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6255;0.0;0.0;0.0;0.0;0.0;0.7243;0.0;0.0;0.0;0.5145;0.0;0.9694;0.9248;0.9595;0.9072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6255;0.0;0.0;0.0;0.0;0.0;0.7243;0.0;0.0;0.0;0.5145;0.0;0.2344
PROFIL_20160418C3E30FAB52;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.9988;0.0;0.0;0.0;0.0;0.0;0.9994;0.0001;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;1.0;0.0;0.0;0.0012;0.0;0.0;1.0;0.0;0.0;0.0006;0.9999;0.0;0.0;0.0001;0.0;0.1251
MEDIANET_20160902B0C588AC2A;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0.9982;0.9947;0.997;0.9921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9356;0.0;0.0;0.0;0.0;0.0;0.9596;0.0;0.0;0.0;0.9174;0.0;0.0018;0.0053;0.003;0.0079;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.9356;1.0;0.0;0.0;0.0;0.0;0.0404;0.0;0.0;0.0;0.0826;0.0;0.1699
OOEN_20161124040003143720095;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.9978;0.9951;0.9976;0.9922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9072;0.0;0.0;0.0;0.0;0.0;0.8683;0.0;0.0;0.0;0.877;0.0;0.0022;0.0049;0.0024;0.0078;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0928;0.0;0.0;0.0;0.0;0.0;0.1317;0.0;0.0;0.0;0.123;0.0;0.0569
PROFIL_201504271515360021;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9998;0.0;0.0;0.0;0.0;0.0;0.9996;0.0003;0.0;0.0;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;1.0;0.0;0.0001;0.0002;0.0;0.0;0.0;0.0;1.0;0.0004;0.0003;0.0;0.0;0.0002;0.0;0.0834
KURIER_201709161920370055;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1.0;0.9999;0.9999;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9994;0.0;0.0;0.0;0.0;0.0;0.9982;0.0;0.0;0.0;0.9985;0.0;0.0;0.0001;0.0001;0.0002;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0006;0.0;0.0;0.0;0.0;0.0;0.0018;1.0;0.0;0.0;0.0015;1.0;0.2085
WZ_20121113031323233630015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9961;0.9919;0.9967;0.9903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8975;0.0;0.0;0.0;0.0;0.0;0.9311;0.0001;0.0;0.0;0.9775;0.0;0.9961;0.9919;0.9967;0.9903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8975;0.0;0.0;0.0;0.0;0.0;0.9311;0.0001;0.0;0.0;0.9775;0.0;0.2826
VN_20170619231851153070030;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0.0001;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9999;1.0;0.9999;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.9998;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.5417
FALTER_201210171627490040;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0.9982;0.9956;0.9978;0.9943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9368;0.0;0.0;0.0;0.0;0.0;0.948;0.0;0.0;0.0;0.9222;0.0;0.0018;0.0044;0.0022;0.0057;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0632;0.0;0.0;1.0;0.0;0.0;0.052;1.0;1.0;0.0;0.0778;0.0;0.1753
AUGUSTIN_20180523BD35D9AADB;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0.9932;0.9795;0.9885;0.9709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8423;0.0;0.0;0.0;0.0;0.0;0.894;0.0;0.0;0.0;0.7779;0.0;0.0068;0.0205;0.0115;0.0291;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.1577;0.0;0.0;0.0;0.0;0.0;0.106;0.0;0.0;0.0;0.2221;0.0;0.1064
HOR_201111111511230025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9949;0.9858;0.9941;0.9847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.89;0.0;0.0;0.0;0.0;0.0;0.8516;0.0;0.0;0.0;0.8233;0.0;0.9949;0.9858;0.9941;0.9847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.89;0.0;0.0;0.0;0.0;0.0;0.8516;0.0;0.0;0.0;0.8233;0.0;0.2718
TVMEDIA_20161130A193B0E0D0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1.0;0.9999;0.9999;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.999;0.0;0.0;0.0;0.0;0.0;0.9979;0.0;0.0;0.0;0.9986;0.0;0.0;0.0001;0.0001;0.0002;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0021;1.0;0.0;1.0;0.0014;1.0;0.2085
KURIER_201612291920400008;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0.9862;0.9627;0.9802;0.9432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6044;0.0;0.0;0.0;0.0;0.0;0.4602;0.0;0.0;0.0;0.5214;0.0;0.0138;0.0373;0.0198;0.0568;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.6044;0.0;0.0;0.0;0.0;1.0;0.5398;1.0;0.0;0.0;0.4786;1.0;0.2813
KURIER_201701250401240048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9996;0.0;0.0;0.0;0.0;0.0;0.9991;0.0001;0.0;0.0;0.9997;0.0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0001;0.9996;0.0;0.0;0.0;0.0;0.0;0.9991;0.0001;0.0;0.0;0.9997;0.0;0.2916
TREND_201410271119240033;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1.0;0.9999;1.0;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9966;0.0;0.0;0.0;0.0;0.0;0.9974;0.0;0.0;0.0;0.998;0.0;0.0;0.0001;0.0;0.0002;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0034;0.0;0.0;1.0;0.0;0.0;0.0026;1.0;0.0;0.0;0.002;0.0;0.1253
KURIER_201705131920390057;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0.9968;0.9923;0.9959;0.9872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8359;0.0;0.0;0.0;0.0;0.0;0.9525;0.0;0.0;0.0;0.9633;0.0;0.0032;0.0077;0.0041;0.0128;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8359;0.0;0.0;1.0;1.0;0.0;0.0475;1.0;0.0;0.0;0.0367;1.0;0.2478
KONSUM_201811226DB535AF40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2185;0.1106;0.1717;0.0841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0463;0.0;0.0;0.0;0.0737;0.0;0.2185;0.1106;0.1717;0.0841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0463;0.0;0.0;0.0;0.0737;0.0;0.0307
KURIER_201606220402160236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FORMATDB_201404251509320066;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0.8911;0.7702;0.8773;0.7101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3455;0.0;0.0;0.0;0.0;0.0;0.3886;0.0;0.0;0.0;0.3347;0.0;0.1089;0.2298;0.1227;0.2899;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6545;0.0;0.0;0.0;0.0;0.0;0.6114;1.0;0.0;0.0;0.6653;1.0;0.2784
KURIER_201803131920520035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2262;0.1116;0.1843;0.0906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0314;0.0;0.0;0.0;0.0;0.0;0.0351;0.0;0.0;0.0;0.0175;0.0;0.2262;0.1116;0.1843;0.0906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0314;0.0;0.0;0.0;0.0;0.0;0.0351;0.0;0.0;0.0;0.0175;0.0;0.029
EMEDIA_2018121434088C1B16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9996;0.999;0.9995;0.9986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9845;0.0;0.0;0.0;0.0;0.0;0.9826;0.0;0.0;0.0;0.9763;0.0;0.9996;0.999;0.9995;0.9986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9845;0.0;0.0;0.0;0.0;0.0;0.9826;0.0;0.0;0.0;0.9763;0.0;0.2892
